"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OD1","REM","EQD"
"04301099999","2018-03-02T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0189,1","-0211,1","10427,1","99999,9,10422,1",,"SYN04204301 46/// ///// 11189 21211 30422 40427=",
"04301099999","2018-03-02T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0186,1","-0209,1","10428,1","99999,9,10423,1",,"SYN04204301 46/// ///// 11186 21209 30423 40428=",
"04301099999","2018-03-02T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0179,1","-0205,1","10429,1","99999,9,10424,1",,"SYN04204301 46/// ///// 11179 21205 30424 40429=",
"04301099999","2018-03-03T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0179,1","-0202,1","10430,1","99999,9,10425,1",,"SYN04204301 46/// ///// 11179 21202 30425 40430=",
"04301099999","2018-03-03T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0195,1","-0217,1","10431,1","99999,9,10426,1",,"SYN04204301 46/// ///// 11195 21217 30426 40431=",
"04301099999","2018-03-03T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0211,1","-0235,1","10433,1","99999,9,10428,1",,"SYN04204301 46/// ///// 11211 21235 30428 40433=",
"04301099999","2018-03-03T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0210,1","-0230,1","10435,1","99999,9,10430,1",,"SYN04204301 46/// ///// 11210 21230 30430 40435=",
"04301099999","2018-03-03T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0200,1","-0217,1","10437,1","99999,9,10432,1",,"SYN04204301 46/// ///// 11200 21217 30432 40437=",
"04301099999","2018-03-03T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0214,1","-0235,1","10438,1","99999,9,10433,1",,"SYN04204301 46/// ///// 11214 21235 30433 40438=",
"04301099999","2018-03-03T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0217,1","-0238,1","10440,1","99999,9,10435,1",,"SYN04204301 46/// ///// 11217 21238 30435 40440=",
"04301099999","2018-03-03T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0217,1","-0237,1","10443,1","99999,9,10438,1",,"SYN04204301 46/// ///// 11217 21237 30438 40443=",
"04301099999","2018-03-03T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0221,1","-0241,1","10444,1","99999,9,10439,1",,"SYN04204301 46/// ///// 11221 21241 30439 40444=",
"04301099999","2018-03-03T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0220,1","-0241,1","10447,1","99999,9,10442,1",,"SYN04204301 46/// ///// 11220 21241 30442 40447=",
"04301099999","2018-03-03T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0227,1","-0249,1","10450,1","99999,9,10445,1",,"SYN04204301 46/// ///// 11227 21249 30445 40450=",
"04301099999","2018-03-03T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0231,1","-0253,1","10451,1","99999,9,10446,1",,"SYN04204301 46/// ///// 11231 21253 30446 40451=",
"04301099999","2018-03-03T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0224,1","-0246,1","10452,1","99999,9,10447,1",,"SYN04204301 46/// ///// 11224 21246 30447 40452=",
"04301099999","2018-03-03T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0226,1","-0247,1","10452,1","99999,9,10447,1",,"SYN04204301 46/// ///// 11226 21247 30447 40452=",
"04301099999","2018-03-03T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0239,1","-0262,1","10451,1","99999,9,10446,1",,"SYN04204301 46/// ///// 11239 21262 30446 40451=",
"04301099999","2018-03-03T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0240,1","-0263,1","10450,1","99999,9,10445,1",,"SYN04204301 46/// ///// 11240 21263 30445 40450=",
"04301099999","2018-03-03T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0229,1","-0251,1","10449,1","99999,9,10444,1",,"SYN04204301 46/// ///// 11229 21251 30444 40449=",
"04301099999","2018-03-03T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0237,1","-0260,1","10445,1","99999,9,10440,1",,"SYN04204301 46/// ///// 11237 21260 30440 40445=",
"04301099999","2018-03-03T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0239,1","-0263,1","10443,1","99999,9,10438,1",,"SYN04204301 46/// ///// 11239 21263 30438 40443=",
"04301099999","2018-03-03T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0234,1","-0257,1","10441,1","99999,9,10436,1",,"SYN04204301 46/// ///// 11234 21257 30436 40441=",
"04301099999","2018-03-03T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0244,1","-0270,1","10441,1","99999,9,10436,1",,"SYN04204301 46/// ///// 11244 21270 30436 40441=",
"04301099999","2018-03-03T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0241,1","-0264,1","10441,1","99999,9,10436,1",,"SYN04204301 46/// ///// 11241 21264 30436 40441=",
"04301099999","2018-03-03T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0245,1","-0269,1","10438,1","99999,9,10433,1",,"SYN04204301 46/// ///// 11245 21269 30433 40438=",
"04301099999","2018-03-03T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0226,1","-0249,1","10435,1","99999,9,10430,1",,"SYN04204301 46/// ///// 11226 21249 30430 40435=",
"04301099999","2018-03-04T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0235,1","-0257,1","10433,1","99999,9,10428,1",,"SYN04204301 46/// ///// 11235 21257 30428 40433=",
"04301099999","2018-03-04T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0229,1","-0250,1","10428,1","99999,9,10423,1",,"SYN04204301 46/// ///// 11229 21250 30423 40428=",
"04301099999","2018-03-04T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0221,1","-0243,1","10425,1","99999,9,10420,1",,"SYN04204301 46/// ///// 11221 21243 30420 40425=",
"04301099999","2018-03-04T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0245,1","-0271,1","10422,1","99999,9,10417,1",,"SYN04204301 46/// ///// 11245 21271 30417 40422=",
"04301099999","2018-03-04T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0228,1","-0254,1","10418,1","99999,9,10413,1",,"SYN04204301 46/// ///// 11228 21254 30413 40418=",
"04301099999","2018-03-04T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0230,1","-0256,1","10414,1","99999,9,10409,1",,"SYN04204301 46/// ///// 11230 21256 30409 40414=",
"04301099999","2018-03-04T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0227,1","-0253,1","10410,1","99999,9,10405,1",,"SYN04204301 46/// ///// 11227 21253 30405 40410=",
"04301099999","2018-03-04T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0244,1","-0271,1","10408,1","99999,9,10403,1",,"SYN04204301 46/// ///// 11244 21271 30403 40408=",
"04301099999","2018-03-04T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0248,1","-0278,1","10405,1","99999,9,10400,1",,"SYN04204301 46/// ///// 11248 21278 30400 40405=",
"04301099999","2018-03-04T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0251,1","-0282,1","10404,1","99999,9,10399,1",,"SYN04204301 46/// ///// 11251 21282 30399 40404=",
"04301099999","2018-03-04T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10403,1","99999,9,10398,1",,"SYN03604301 46/// ///// 29074 30398 40403=",
"04301099999","2018-03-04T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0243,1","-0273,1","10401,1","99999,9,10396,1",,"SYN04204301 46/// ///// 11243 21273 30396 40401=",
"04301099999","2018-03-04T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0231,1","-0264,1","10399,1","99999,9,10394,1",,"SYN04204301 46/// ///// 11231 21264 30394 40399=",
"04301099999","2018-03-04T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0212,1","-0251,1","10395,1","99999,9,10390,1",,"SYN04204301 46/// ///// 11212 21251 30390 40395=",
"04301099999","2018-03-04T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0209,1","-0242,1","10392,1","99999,9,10387,1",,"SYN04204301 46/// ///// 11209 21242 30387 40392=",
"04301099999","2018-03-04T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0215,1","-0246,1","10392,1","99999,9,10387,1",,"SYN04204301 46/// ///// 11215 21246 30387 40392=",
"04301099999","2018-03-04T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0212,1","-0248,1","10388,1","99999,9,10383,1",,"SYN04204301 46/// ///// 11212 21248 30383 40388=",
"04301099999","2018-03-04T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0224,1","-0259,1","10384,1","99999,9,10379,1",,"SYN04204301 46/// ///// 11224 21259 30379 40384=",
"04301099999","2018-03-04T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0234,1","-0266,1","10380,1","99999,9,10375,1",,"SYN04204301 46/// ///// 11234 21266 30375 40380=",
"04301099999","2018-03-04T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0238,1","-0270,1","10375,1","99999,9,10370,1",,"SYN04204301 46/// ///// 11238 21270 30370 40375=",
"04301099999","2018-03-04T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0241,1","-0274,1","10371,1","99999,9,10366,1",,"SYN04204301 46/// ///// 11241 21274 30366 40371=",
"04301099999","2018-03-04T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0236,1","-0269,1","10367,1","99999,9,10362,1",,"SYN04204301 46/// ///// 11236 21269 30362 40367=",
"04301099999","2018-03-04T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0221,1","-0252,1","10361,1","99999,9,10356,1",,"SYN04204301 46/// ///// 11221 21252 30356 40361=",
"04301099999","2018-03-04T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0229,1","-0255,1","10356,1","99999,9,10351,1",,"SYN04204301 46/// ///// 11229 21255 30351 40356=",
"04301099999","2018-03-05T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0251,1","-0282,1","10348,1","99999,9,10343,1",,"SYN04204301 46/// ///// 11251 21282 30343 40348=",
"04301099999","2018-03-05T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0250,1","-0283,1","10342,1","99999,9,10337,1",,"SYN04204301 46/// ///// 11250 21283 30337 40342=",
"04301099999","2018-03-05T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0249,1","-0282,1","10334,1","99999,9,10329,1",,"SYN04204301 46/// ///// 11249 21282 30329 40334=",
"04301099999","2018-03-05T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0243,1","-0277,1","10324,1","99999,9,10319,1",,"SYN04204301 46/// ///// 11243 21277 30319 40324=",
"04301099999","2018-03-05T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0256,1","-0288,1","10318,1","99999,9,10313,1",,"SYN04204301 46/// ///// 11256 21288 30313 40318=",
"04301099999","2018-03-05T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0250,1","-0277,1","10310,1","99999,9,10305,1",,"SYN04204301 46/// ///// 11250 21277 30305 40310=",
"04301099999","2018-03-05T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0264,1","-0299,1","10303,1","99999,9,10298,1",,"SYN04204301 46/// ///// 11264 21299 30298 40303=",
"04301099999","2018-03-05T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0230,1","-0253,1","10295,1","99999,9,10290,1",,"SYN04204301 46/// ///// 11230 21253 30290 40295=",
"04301099999","2018-03-05T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0236,1","-0258,1","10291,1","99999,9,10286,1",,"SYN04204301 46/// ///// 11236 21258 30286 40291=",
"04301099999","2018-03-05T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0245,1","-0269,1","10287,1","99999,9,10282,1",,"SYN04204301 46/// ///// 11245 21269 30282 40287=",
"04301099999","2018-03-05T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0253,1","-0278,1","10283,1","99999,9,10278,1",,"SYN04204301 46/// ///// 11253 21278 30278 40283=",
"04301099999","2018-03-05T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0239,1","-0263,1","10277,1","99999,9,10272,1",,"SYN04204301 46/// ///// 11239 21263 30272 40277=",
"04301099999","2018-03-05T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0240,1","-0264,1","10271,1","99999,9,10266,1",,"SYN04204301 46/// ///// 11240 21264 30266 40271=",
"04301099999","2018-03-05T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0253,1","-0278,1","10268,1","99999,9,10263,1",,"SYN04204301 46/// ///// 11253 21278 30263 40268=",
"04301099999","2018-03-05T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10265,1","99999,9,10260,1",,"SYN03604301 46/// ///// 29079 30260 40265=",
"04301099999","2018-03-05T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0267,1","-0293,1","10266,1","99999,9,10261,1",,"SYN04204301 46/// ///// 11267 21293 30261 40266=",
"04301099999","2018-03-05T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0257,1","-0284,1","10267,1","99999,9,10262,1",,"SYN04204301 46/// ///// 11257 21284 30262 40267=",
"04301099999","2018-03-05T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0227,1","-0250,1","10268,1","99999,9,10263,1",,"SYN04204301 46/// ///// 11227 21250 30263 40268=",
"04301099999","2018-03-05T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0219,1","-0241,1","10270,1","99999,9,10265,1",,"SYN04204301 46/// ///// 11219 21241 30265 40270=",
"04301099999","2018-03-05T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0218,1","-0240,1","10271,1","99999,9,10266,1",,"SYN04204301 46/// ///// 11218 21240 30266 40271=",
"04301099999","2018-03-05T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0211,1","-0232,1","10273,1","99999,9,10268,1",,"SYN04204301 46/// ///// 11211 21232 30268 40273=",
"04301099999","2018-03-05T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","-0204,1","-0230,1","10274,1","99999,9,10269,1",,"SYN004BUFR",
"04301099999","2018-03-05T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0228,1","-0254,1","10275,1","99999,9,10270,1",,"SYN04204301 46/// ///// 11228 21254 30270 40275=",
"04301099999","2018-03-05T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0214,1","-0251,1","10278,1","99999,9,10273,1",,"SYN04204301 46/// ///// 11214 21251 30273 40278=",
"04301099999","2018-03-06T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0222,1","-0260,1","10278,1","99999,9,10273,1",,"SYN04204301 46/// ///// 11222 21260 30273 40278=",
"04301099999","2018-03-06T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0236,1","-0272,1","10278,1","99999,9,10273,1",,"SYN04204301 46/// ///// 11236 21272 30273 40278=",
"04301099999","2018-03-06T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0234,1","-0275,1","10276,1","99999,9,10271,1",,"SYN04204301 46/// ///// 11234 21275 30271 40276=",
"04301099999","2018-03-06T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0224,1","-0269,1","10276,1","99999,9,10271,1",,"SYN04204301 46/// ///// 11224 21269 30271 40276=",
"04301099999","2018-03-06T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0202,1","-0256,1","10277,1","99999,9,10272,1",,"SYN04204301 46/// ///// 11202 21256 30272 40277=",
"04301099999","2018-03-06T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0219,1","-0256,1","10277,1","99999,9,10272,1",,"SYN04204301 46/// ///// 11219 21256 30272 40277=",
"04301099999","2018-03-06T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0224,1","-0277,1","10275,1","99999,9,10270,1",,"SYN04204301 46/// ///// 11224 21277 30270 40275=",
"04301099999","2018-03-06T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0223,1","-0260,1","10276,1","99999,9,10271,1",,"SYN04204301 46/// ///// 11223 21260 30271 40276=",
"04301099999","2018-03-06T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0215,1","-0258,1","10278,1","99999,9,10273,1",,"SYN04204301 46/// ///// 11215 21258 30273 40278=",
"04301099999","2018-03-06T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0212,1","-0260,1","10278,1","99999,9,10273,1",,"SYN04204301 46/// ///// 11212 21260 30273 40278=",
"04301099999","2018-03-06T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0239,1","-0278,1","10280,1","99999,9,10275,1",,"SYN04204301 46/// ///// 11239 21278 30275 40280=",
"04301099999","2018-03-06T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0229,1","-0269,1","10280,1","99999,9,10275,1",,"SYN04204301 46/// ///// 11229 21269 30275 40280=",
"04301099999","2018-03-06T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0237,1","-0264,1","10280,1","99999,9,10275,1",,"SYN04204301 46/// ///// 11237 21264 30275 40280=",
"04301099999","2018-03-06T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0240,1","-0266,1","10278,1","99999,9,10273,1",,"SYN04204301 46/// ///// 11240 21266 30273 40278=",
"04301099999","2018-03-06T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0249,1","-0280,1","10277,1","99999,9,10272,1",,"SYN04204301 46/// ///// 11249 21280 30272 40277=",
"04301099999","2018-03-06T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0247,1","-0283,1","10278,1","99999,9,10273,1",,"SYN04204301 46/// ///// 11247 21283 30273 40278=",
"04301099999","2018-03-06T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0251,1","-0282,1","10277,1","99999,9,10272,1",,"SYN04204301 46/// ///// 11251 21282 30272 40277=",
"04301099999","2018-03-06T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0253,1","-0280,1","10275,1","99999,9,10270,1",,"SYN04204301 46/// ///// 11253 21280 30270 40275=",
