DATE,TMP,DEW,SLP,WND_HD,WND_SPD
2018-03-14T07:00:00,"-0338","-0374","10211","999","0000"
2018-03-14T08:00:00,"-0335","-0372","10214","999","0000"
2018-03-14T09:00:00,"-0341","-0376","10213","999","0000"
2018-03-14T10:00:00,"-0339","-0374","10214","999","0000"
2018-03-14T11:00:00,"-0339","-0374","10213","999","0000"
2018-03-14T12:00:00,"-0355","-0387","10214","999","0000"
2018-03-14T13:00:00,"-0349","-0382","10212","999","0000"
2018-03-14T14:00:00,"-0338","-0369","10210","999","0000"
2018-03-14T15:00:00,"-0344","-0373","10210","999","0000"
2018-03-14T16:00:00,"-0335","-0373","10211","999","0000"
2018-03-14T17:00:00,"-0339","-0375","10211","999","0000"
2018-03-14T18:00:00,"-0340","-0376","10209","999","0000"
2018-03-14T19:00:00,"-0354","-0394","10208","999","0000"
2018-03-14T20:00:00,"+9999","+9999","10208","999","0000"
2018-03-14T21:00:00,"-0341","-0380","10212","999","0000"
2018-03-14T22:00:00,"-0313","-0353","10212","999","0000"
2018-03-14T23:00:00,"-0326","-0366","10215","999","0000"
2018-03-15T00:00:00,"-0320","-0363","10216","999","0000"
2018-03-15T01:00:00,"-0322","-0355","10218","999","0000"
2018-03-15T02:00:00,"-0325","-0359","10223","999","0000"
2018-03-15T03:00:00,"-0323","-0357","10227","999","0000"
2018-03-15T04:00:00,"-0323","-0356","10230","999","0000"
2018-03-15T05:00:00,"-0337","-0369","10233","999","0000"
2018-03-15T06:00:00,"-0326","-0357","10239","999","0000"
2018-03-15T07:00:00,"-0327","-0358","10241","999","0000"
2018-03-15T08:00:00,"-0320","-0350","10246","999","0000"
2018-03-15T09:00:00,"-0317","-0347","10251","999","0000"
2018-03-15T10:00:00,"-0312","-0341","10255","999","0000"
2018-03-15T11:00:00,"-0312","-0342","10256","999","0000"
2018-03-15T12:00:00,"-0307","-0338","10259","999","0000"
2018-03-15T13:00:00,"-0305","-0336","10259","999","0000"
2018-03-15T14:00:00,"-0303","-0334","10260","999","0000"
2018-03-15T15:00:00,"-0306","-0338","10262","999","0000"
2018-03-15T16:00:00,"-0301","-0333","10259","999","0000"
2018-03-15T17:00:00,"-0301","-0333","10262","999","0000"
2018-03-15T18:00:00,"-0302","-0336","10257","999","0000"
2018-03-15T19:00:00,"-0301","-0333","10258","999","0000"
2018-03-15T20:00:00,"-0295","-0327","10255","999","0000"
2018-03-15T21:00:00,"-0296","-0327","10250","999","0000"
2018-03-15T22:00:00,"-0295","-0326","10252","999","0000"
2018-03-15T23:00:00,"-0299","-0330","10246","999","0000"
2018-03-16T00:00:00,"+9999","+9999","10244","999","0000"
2018-03-16T01:00:00,"-0293","-0324","10242","999","0000"
2018-03-16T02:00:00,"-0293","-0324","10238","999","0000"
2018-03-16T03:00:00,"-0291","-0322","10237","999","0000"
2018-03-16T04:00:00,"-0290","-0321","10237","999","0000"
2018-03-16T05:00:00,"-0288","-0319","10236","999","0000"
2018-03-16T06:00:00,"-0290","-0321","10237","999","0000"
2018-03-16T07:00:00,"-0288","-0319","10236","999","0000"
2018-03-16T08:00:00,"-0286","-0319","10239","999","0000"
2018-03-16T09:00:00,"-0287","-0320","10244","999","0000"
2018-03-16T10:00:00,"-0287","-0318","10240","999","0000"
2018-03-16T11:00:00,"-0285","-0316","10237","999","0000"
2018-03-16T12:00:00,"-0282","-0313","10237","999","0000"
2018-03-16T13:00:00,"-0281","-0312","10233","999","0000"
2018-03-16T14:00:00,"-0279","-0311","10234","999","0000"
2018-03-16T15:00:00,"-0282","-0313","10238","999","0000"
2018-03-16T16:00:00,"-0278","-0308","10245","999","0000"
2018-03-16T17:00:00,"-0281","-0311","10242","999","0000"
2018-03-16T18:00:00,"-0282","-0312","10244","999","0000"
2018-03-16T19:00:00,"-0278","-0308","10242","999","0000"
2018-03-16T20:00:00,"-0277","-0307","10242","999","0000"
2018-03-16T21:00:00,"-0276","-0305","10244","999","0000"
2018-03-16T22:00:00,"-0274","-0303","10243","999","0000"
2018-03-16T23:00:00,"-0274","-0304","10243","999","0000"
2018-03-17T00:00:00,"-0270","-0300","10246","999","0000"
2018-03-17T01:00:00,"-0270","-0298","10248","999","0000"
2018-03-17T02:00:00,"-0268","-0296","10248","999","0000"
2018-03-17T03:00:00,"-0264","-0293","10243","999","0000"
2018-03-17T04:00:00,"-0261","-0289","10246","999","0000"
2018-03-17T05:00:00,"-0262","-0290","10237","999","0000"
2018-03-17T06:00:00,"-0257","-0285","10238","999","0000"
2018-03-17T07:00:00,"-0257","-0285","10240","999","0000"
2018-03-17T08:00:00,"-0257","-0284","10244","999","0000"
2018-03-17T09:00:00,"-0254","-0281","10246","999","0000"
2018-03-17T10:00:00,"-0253","-0280","10246","999","0000"
2018-03-17T11:00:00,"-0248","-0278","10248","999","0000"
2018-03-17T12:00:00,"-0244","-0271","10249","999","0000"
2018-03-17T13:00:00,"-0246","-0274","10246","999","0000"
2018-03-17T14:00:00,"-0241","-0268","10243","999","0000"
2018-03-17T15:00:00,"-0242","-0269","10249","999","0000"
2018-03-17T16:00:00,"-0244","-0271","10247","999","0000"
2018-03-17T17:00:00,"-0243","-0269","10256","999","0000"
2018-03-17T18:00:00,"-0241","-0267","10262","999","0000"
2018-03-17T19:00:00,"-0239","-0265","10266","999","0000"
2018-03-17T20:00:00,"-0241","-0267","10269","999","0000"
2018-03-17T21:00:00,"-0239","-0265","10275","999","0000"
2018-03-17T22:00:00,"-0236","-0262","10280","999","0000"
2018-03-17T23:00:00,"-0237","-0263","10281","999","0000"
2018-03-18T00:00:00,"-0236","-0262","10285","999","0000"
2018-03-18T01:00:00,"-0235","-0261","10286","999","0000"
2018-03-18T02:00:00,"-0232","-0261","10290","999","0000"
2018-03-18T03:00:00,"-0232","-0258","10301","999","0000"
2018-03-18T04:00:00,"-0235","-0262","10303","999","0000"
2018-03-18T05:00:00,"-0233","-0260","10304","999","0000"
2018-03-18T06:00:00,"-0232","-0259","10305","999","0000"
2018-03-18T07:00:00,"-0233","-0262","10310","999","0000"
2018-03-18T08:00:00,"-0232","-0262","10313","999","0000"
2018-03-18T09:00:00,"-0232","-0262","10315","999","0000"
2018-03-18T10:00:00,"-0234","-0264","10316","999","0000"
2018-03-18T11:00:00,"-0234","-0266","10317","999","0000"
2018-03-18T12:00:00,"-0237","-0267","10312","999","0000"
2018-03-18T13:00:00,"-0236","-0266","10308","999","0000"
2018-03-18T14:00:00,"-0239","-0268","10300","999","0000"
2018-03-18T15:00:00,"-0241","-0268","10292","999","0000"
2018-03-18T16:00:00,"-0238","-0267","10280","999","0000"
2018-03-18T17:00:00,"-0236","-0265","10268","999","0000"
2018-03-18T18:00:00,"-0231","-0257","10258","999","0000"
2018-03-18T19:00:00,"-0225","-0250","10247","999","0000"
2018-03-18T20:00:00,"-0219","-0244","10240","999","0000"
2018-03-18T21:00:00,"-0217","-0241","10232","999","0000"
2018-03-18T22:00:00,"-0211","-0235","10217","999","0000"
2018-03-18T23:00:00,"-0212","-0236","10209","999","0000"
2018-03-19T00:00:00,"-0212","-0236","10204","999","0000"
2018-03-19T01:00:00,"-0215","-0239","10199","999","0000"
2018-03-19T02:00:00,"-0217","-0241","10193","999","0000"
2018-03-19T03:00:00,"-0220","-0244","10189","999","0000"
2018-03-19T04:00:00,"-0223","-0247","10194","999","0000"
2018-03-19T05:00:00,"-0226","-0251","10198","999","0000"
2018-03-19T06:00:00,"-0226","-0252","10201","999","0000"
2018-03-19T07:00:00,"-0224","-0250","10202","999","0000"
2018-03-19T08:00:00,"-0222","-0250","10206","999","0000"
2018-03-19T09:00:00,"-0222","-0250","10219","999","0000"
2018-03-19T10:00:00,"-0221","-0246","10226","999","0000"
2018-03-19T11:00:00,"-0222","-0247","10232","999","0000"
2018-03-19T12:00:00,"-0221","-0246","10235","999","0000"
2018-03-19T13:00:00,"-0224","-0252","10238","999","0000"
2018-03-19T14:00:00,"-0230","-0258","10242","999","0000"
2018-03-19T15:00:00,"-0232","-0262","10246","999","0000"
2018-03-19T16:00:00,"-0235","-0265","10248","999","0000"
2018-03-19T17:00:00,"-0241","-0271","10251","999","0000"
2018-03-19T18:00:00,"-0239","-0268","10250","999","0000"
2018-03-19T19:00:00,"-0240","-0269","10253","999","0000"
2018-03-19T20:00:00,"-0239","-0268","10254","999","0000"
2018-03-19T21:00:00,"-0241","-0270","10254","999","0000"
2018-03-19T22:00:00,"-0242","-0272","10254","999","0000"
2018-03-19T23:00:00,"-0242","-0272","10253","999","0000"
2018-03-20T00:00:00,"-0242","-0271","10250","999","0000"
2018-03-20T01:00:00,"-0241","-0270","10248","999","0000"
2018-03-20T02:00:00,"-0248","-0276","10247","999","0000"
2018-03-20T03:00:00,"-0258","-0287","10246","999","0000"
2018-03-20T04:00:00,"-0259","-0290","10245","999","0000"
2018-03-20T05:00:00,"-0255","-0283","10243","999","0000"
2018-03-20T06:00:00,"-0250","-0277","10241","999","0000"
2018-03-20T07:00:00,"-0252","-0279","10239","999","0000"
2018-03-20T08:00:00,"-0263","-0291","10237","999","0000"
2018-03-20T09:00:00,"-0274","-0302","10233","999","0000"
2018-03-20T10:00:00,"-0266","-0294","10230","999","0000"
2018-03-20T11:00:00,"-0267","-0295","10227","999","0000"
2018-03-20T12:00:00,"-0279","-0308","10223","999","0000"
2018-03-20T13:00:00,"-0281","-0311","10217","999","0000"
2018-03-20T14:00:00,"-0285","-0315","10211","999","0000"
2018-03-20T15:00:00,"+9999","+9999","10204","999","0000"
2018-03-20T16:00:00,"-0286","-0316","10190","999","0000"
2018-03-20T17:00:00,"-0285","-0315","10185","999","0000"
2018-03-20T18:00:00,"-0286","-0315","10175","999","0000"
2018-03-20T19:00:00,"-0281","-0310","10160","999","0000"
2018-03-20T20:00:00,"-0279","-0308","10154","999","0000"
2018-03-20T21:00:00,"-0268","-0296","10138","999","0000"
2018-03-20T22:00:00,"-0271","-0299","10130","999","0000"
2018-03-20T23:00:00,"-0270","-0298","10126","999","0000"
2018-03-21T00:00:00,"-0277","-0306","10116","999","0000"
2018-03-21T01:00:00,"-0273","-0301","10107","999","0000"
2018-03-21T02:00:00,"-0263","-0291","10099","999","0000"
2018-03-21T03:00:00,"-0266","-0294","10105","999","0000"
2018-03-21T04:00:00,"-0266","-0294","10101","999","0000"
2018-03-21T05:00:00,"-0255","-0282","10103","999","0000"
2018-03-21T06:00:00,"-0249","-0276","10120","999","0000"
2018-03-21T07:00:00,"-0256","-0283","10124","999","0000"
2018-03-21T08:00:00,"-0269","-0297","10129","999","0000"
2018-03-21T09:00:00,"-0280","-0306","10135","999","0000"
2018-03-21T10:00:00,"-0280","-0309","10144","999","0000"
2018-03-21T11:00:00,"-0284","-0311","10150","999","0000"
2018-03-21T12:00:00,"-0289","-0317","10155","999","0000"
2018-03-21T13:00:00,"-0277","-0306","10159","999","0000"
2018-03-21T14:00:00,"-0287","-0317","10164","999","0000"
2018-03-21T15:00:00,"-0293","-0323","10170","999","0000"
2018-03-21T16:00:00,"-0293","-0327","10175","999","0000"
2018-03-21T17:00:00,"-0293","-0327","10180","999","0000"
2018-03-21T18:00:00,"-0298","-0333","10183","999","0000"
2018-03-21T19:00:00,"-0302","-0331","10187","999","0000"
2018-03-21T20:00:00,"-0307","-0338","10190","999","0000"
2018-03-21T21:00:00,"-0295","-0327","10195","999","0000"
2018-03-21T22:00:00,"-0291","-0322","10200","999","0000"
2018-03-21T23:00:00,"-0284","-0317","10203","999","0000"
2018-03-22T00:00:00,"-0280","-0313","10208","999","0000"
2018-03-22T01:00:00,"-0278","-0311","10212","999","0000"
2018-03-22T02:00:00,"-0292","-0323","10216","999","0000"
2018-03-22T03:00:00,"-0291","-0324","10219","999","0000"
2018-03-22T04:00:00,"-0292","-0323","10220","999","0000"
2018-03-22T05:00:00,"-0290","-0321","10224","999","0000"
2018-03-22T06:00:00,"-0293","-0324","10228","999","0000"
2018-03-22T07:00:00,"-0307","-0338","10227","999","0000"
2018-03-22T08:00:00,"-0311","-0344","10227","999","0000"
2018-03-22T09:00:00,"-0316","-0348","10230","999","0000"
2018-03-22T10:00:00,"-0332","-0367","10233","999","0000"
2018-03-22T11:00:00,"-0328","-0363","10234","999","0000"
2018-03-22T12:00:00,"-0327","-0367","10232","999","0000"
2018-03-22T13:00:00,"-0331","-0368","10232","999","0000"
2018-03-22T14:00:00,"-0335","-0374","10232","999","0000"
2018-03-22T15:00:00,"-0333","-0373","10229","999","0000"
2018-03-22T16:00:00,"-0333","-0374","10226","999","0000"
2018-03-22T17:00:00,"-0330","-0370","10221","999","0000"
2018-03-22T18:00:00,"-0321","-0357","10219","999","0000"
2018-03-22T19:00:00,"-0329","-0366","10219","999","0000"
2018-03-22T20:00:00,"-0339","-0374","10218","999","0000"
2018-03-22T21:00:00,"-0339","-0375","10218","999","0000"
2018-03-22T22:00:00,"-0336","-0375","10218","999","0000"
2018-03-22T23:00:00,"-0332","-0367","10220","999","0000"
2018-03-23T00:00:00,"-0350","-0383","10221","999","0000"
2018-03-23T01:00:00,"-0340","-0373","10224","999","0000"
2018-03-23T02:00:00,"-0335","-0369","10225","999","0000"
2018-03-23T03:00:00,"-0328","-0361","10228","999","0000"
2018-03-23T04:00:00,"-0332","-0364","10230","999","0000"
2018-03-23T05:00:00,"-0341","-0370","10234","999","0000"
2018-03-23T06:00:00,"-0337","-0365","10235","999","0000"
2018-03-23T07:00:00,"-0339","-0368","10238","999","0000"
2018-03-23T08:00:00,"-0327","-0357","10243","999","0000"
2018-03-23T09:00:00,"-0328","-0358","10248","999","0000"
2018-03-23T10:00:00,"-0330","-0361","10254","999","0000"
2018-03-23T11:00:00,"-0336","-0368","10260","999","0000"
2018-03-23T12:00:00,"-0334","-0368","10264","999","0000"
2018-03-23T13:00:00,"-0319","-0353","10269","999","0000"
2018-03-23T14:00:00,"-0312","-0347","10270","999","0000"
2018-03-23T15:00:00,"-0309","-0344","10273","999","0000"
2018-03-23T16:00:00,"-0307","-0342","10274","999","0000"
2018-03-23T17:00:00,"-0314","-0348","10277","999","0000"
2018-03-23T18:00:00,"-0317","-0351","10280","999","0000"
2018-03-23T19:00:00,"-0316","-0349","10284","999","0000"
2018-03-23T20:00:00,"-0313","-0345","10285","999","0000"
2018-03-23T21:00:00,"-0313","-0345","10288","999","0000"
2018-03-23T22:00:00,"-0316","-0348","10289","999","0000"
2018-03-23T23:00:00,"-0324","-0357","10290","999","0000"
2018-03-24T00:00:00,"-0317","-0350","10290","999","0000"
2018-03-24T01:00:00,"-0316","-0349","10292","999","0000"
2018-03-24T02:00:00,"-0333","-0370","10292","999","0000"
2018-03-24T03:00:00,"-0334","-0372","10290","999","0000"
2018-03-24T04:00:00,"-0334","-0366","10292","999","0000"
2018-03-24T05:00:00,"-0340","-0375","10292","999","0000"
2018-03-24T06:00:00,"-0324","-0361","10289","999","0000"
2018-03-24T07:00:00,"-0318","-0351","10291","999","0000"
2018-03-24T08:00:00,"-0314","-0346","10291","999","0000"
2018-03-24T09:00:00,"-0310","-0343","10288","999","0000"
2018-03-24T10:00:00,"-0311","-0346","10286","999","0000"
2018-03-24T11:00:00,"-0307","-0343","10286","999","0000"
2018-03-24T12:00:00,"-0309","-0344","10282","999","0000"
2018-03-24T13:00:00,"-0300","-0339","10277","999","0000"
2018-03-24T14:00:00,"-0303","-0342","10273","999","0000"
2018-03-24T15:00:00,"-0301","-0340","10267","999","0000"
2018-03-24T16:00:00,"-0294","-0332","10261","999","0000"
2018-03-24T17:00:00,"-0294","-0334","10255","999","0000"
2018-03-24T18:00:00,"-0282","-0315","10248","999","0000"
2018-03-24T19:00:00,"-0283","-0313","10245","999","0000"
2018-03-24T20:00:00,"-0302","-0334","10242","999","0000"
2018-03-24T21:00:00,"-0310","-0342","10238","999","0000"
2018-03-24T22:00:00,"-0301","-0332","10236","999","0000"
2018-03-24T23:00:00,"-0303","-0334","10231","999","0000"
2018-03-25T00:00:00,"-0307","-0338","10231","999","0000"
2018-03-25T01:00:00,"-0304","-0335","10231","999","0000"
2018-03-25T02:00:00,"-0302","-0333","10232","999","0000"
2018-03-25T03:00:00,"-0305","-0336","10232","999","0000"
2018-03-25T04:00:00,"-0304","-0333","10238","999","0000"
2018-03-25T05:00:00,"-0308","-0340","10238","999","0000"
2018-03-25T06:00:00,"+9999","+9999","10240","999","0000"
2018-03-25T07:00:00,"-0317","-0349","10245","999","0000"
2018-03-25T08:00:00,"-0312","-0344","10246","999","0000"
2018-03-25T09:00:00,"-0319","-0352","10251","999","0000"
2018-03-25T10:00:00,"-0321","-0355","10251","999","0000"
2018-03-25T11:00:00,"-0319","-0355","10253","999","0000"
2018-03-25T12:00:00,"-0317","-0353","10253","999","0000"
2018-03-25T13:00:00,"-0313","-0352","10252","999","0000"
2018-03-25T14:00:00,"-0318","-0358","10249","999","0000"
2018-03-25T15:00:00,"-0316","-0356","10248","999","0000"
2018-03-25T16:00:00,"-0316","-0355","10247","999","0000"
2018-03-25T17:00:00,"-0315","-0351","10247","999","0000"
2018-03-25T18:00:00,"-0317","-0353","10245","999","0000"
2018-03-25T19:00:00,"-0314","-0350","10243","999","0000"
2018-03-25T20:00:00,"-0312","-0348","10242","999","0000"
2018-03-25T21:00:00,"-0322","-0356","10243","999","0000"
2018-03-25T22:00:00,"-0326","-0359","10242","999","0000"
2018-03-25T23:00:00,"-0332","-0362","10238","999","0000"
2018-03-26T00:00:00,"-0337","-0366","10237","999","0000"
2018-03-26T01:00:00,"-0335","-0367","10233","999","0000"
2018-03-26T03:00:00,"-0331","-0361","10223","999","0000"
2018-03-26T04:00:00,"-0325","-0355","10219","999","0000"
2018-03-26T05:00:00,"-0327","-0358","10216","999","0000"
2018-03-26T06:00:00,"-0333","-0363","10212","999","0000"
2018-03-26T07:00:00,"-0332","-0366","10212","999","0000"
2018-03-26T08:00:00,"-0334","-0368","10207","999","0000"
2018-03-26T09:00:00,"-0332","-0363","10210","999","0000"
2018-03-26T11:00:00,"-0326","-0359","10213","999","0000"
2018-03-26T12:00:00,"-0323","-0356","10217","999","0000"
2018-03-26T13:00:00,"-0318","-0352","10218","999","0000"
2018-03-26T14:00:00,"-0318","-0352","10222","999","0000"
2018-03-26T15:00:00,"-0317","-0353","10223","999","0000"
2018-03-26T16:00:00,"-0315","-0352","10218","999","0000"
2018-03-26T17:00:00,"-0311","-0347","10216","999","0000"
2018-03-26T18:00:00,"-0296","-0339","10210","999","0000"
2018-03-26T19:00:00,"-0270","-0327","10206","999","0000"
2018-03-26T20:00:00,"-0273","-0327","10206","999","0000"
2018-03-26T21:00:00,"-0277","-0322","10205","999","0000"
2018-03-26T22:00:00,"-0296","-0336","10204","999","0000"
2018-03-26T23:00:00,"-0303","-0338","10210","999","0000"
2018-03-27T00:00:00,"-0302","-0340","10213","999","0000"
2018-03-27T01:00:00,"-0311","-0346","10212","999","0000"
2018-03-27T02:00:00,"-0309","-0345","10212","999","0000"
2018-03-27T03:00:00,"-0311","-0347","10214","999","0000"
2018-03-27T04:00:00,"-0303","-0338","10212","999","0000"
2018-03-27T05:00:00,"-0310","-0345","10212","999","0000"
2018-03-27T06:00:00,"-0307","-0342","10213","999","0000"
2018-03-27T07:00:00,"-0315","-0349","10212","999","0000"
2018-03-27T08:00:00,"-0311","-0346","10211","999","0000"
2018-03-27T09:00:00,"-0313","-0350","10211","999","0000"
2018-03-27T10:00:00,"-0313","-0352","10212","999","0000"
2018-03-27T11:00:00,"-0306","-0342","10212","999","0000"
2018-03-27T12:00:00,"-0301","-0343","10209","999","0000"
2018-03-27T13:00:00,"-0307","-0349","10208","999","0000"
2018-03-27T14:00:00,"-0308","-0350","10207","999","0000"
2018-03-27T15:00:00,"-0302","-0343","10203","999","0000"
2018-03-27T16:00:00,"-0297","-0343","10198","999","0000"
2018-03-27T17:00:00,"-0306","-0355","10193","999","0000"
2018-03-27T18:00:00,"-0307","-0351","10195","999","0000"
2018-03-27T19:00:00,"-0291","-0342","10191","999","0000"
2018-03-27T20:00:00,"-0286","-0341","10188","999","0000"
2018-03-27T21:00:00,"-0293","-0339","10188","999","0000"
2018-03-27T22:00:00,"-0302","-0340","10186","999","0000"
2018-03-27T23:00:00,"-0313","-0352","10184","999","0000"
2018-03-28T00:00:00,"-0325","-0359","10186","999","0000"
2018-03-28T01:00:00,"-0317","-0359","10186","999","0000"
2018-03-28T02:00:00,"-0316","-0353","10186","999","0000"
2018-03-28T03:00:00,"-0315","-0352","10190","999","0000"
2018-03-28T04:00:00,"-0313","-0352","10189","999","0000"
2018-03-28T05:00:00,"-0311","-0346","10188","999","0000"
2018-03-28T06:00:00,"-0317","-0351","10189","999","0000"
2018-03-28T07:00:00,"-0316","-0350","10192","999","0000"
2018-03-28T08:00:00,"-0308","-0346","10197","999","0000"
2018-03-28T09:00:00,"-0305","-0341","10201","999","0000"
2018-03-28T10:00:00,"-0300","-0335","10205","999","0000"
2018-03-28T11:00:00,"-0296","-0331","10210","999","0000"
2018-03-28T12:00:00,"-0296","-0331","10212","999","0000"
